PARM_Name,PARM_Value,GPS_Status,GPS_TimeMS,GPS_Week,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_RelAlt,GPS_Alt,GPS_Spd,GPS_GCrs,GPS_VZ,GPS_T,IMU_TimeMS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,MSG_Message,RCIN_TimeMS,RCIN_C1,RCIN_C2,RCIN_C3,RCIN_C4,RCIN_C5,RCIN_C6,RCIN_C7,RCIN_C8,RCIN_C9,RCIN_C10,RCIN_C11,RCIN_C12,RCIN_C13,RCIN_C14,RCOU_TimeMS,RCOU_Chan1,RCOU_Chan2,RCOU_Chan3,RCOU_Chan4,RCOU_Chan5,RCOU_Chan6,RCOU_Chan7,RCOU_Chan8,BARO_TimeMS,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,POWR_TimeMS,POWR_Vcc,POWR_VServo,POWR_Flags,CMD_TimeMS,CMD_CTot,CMD_CNum,CMD_CId,CMD_Prm1,CMD_Prm2,CMD_Prm3,CMD_Prm4,CMD_Lat,CMD_Lng,CMD_Alt,RAD_TimeMS,RAD_RSSI,RAD_RemRSSI,RAD_TxBuf,RAD_Noise,RAD_RemNoise,RAD_RxErrors,RAD_Fixed,CAM_GPSTime,CAM_GPSWeek,CAM_Lat,CAM_Lng,CAM_Alt,CAM_RelAlt,CAM_Roll,CAM_Pitch,CAM_Yaw,GPS2_Status,GPS2_TimeMS,GPS2_Week,GPS2_NSats,GPS2_HDop,GPS2_Lat,GPS2_Lng,GPS2_Alt,GPS2_Spd,GPS2_GCrs,GPS2_VZ,GPS2_T,GPS2_DSc,GPS2_DAg,IMU2_TimeMS,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_TimeMS,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,AHR2_TimeMS,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,AHR2_Alt,AHR2_Lat,AHR2_Lng,SIM_TimeMS,SIM_Roll,SIM_Pitch,SIM_Yaw,SIM_Alt,SIM_Lat,SIM_Lng,EKF1_TimeMS,EKF1_Roll,EKF1_Pitch,EKF1_Yaw,EKF1_VN,EKF1_VE,EKF1_VD,EKF1_PN,EKF1_PE,EKF1_PD,EKF1_GX,EKF1_GY,EKF1_GZ,EKF2_TimeMS,EKF2_AX,EKF2_AY,EKF2_AZ,EKF2_VWN,EKF2_VWE,EKF2_MN,EKF2_ME,EKF2_MD,EKF2_MX,EKF2_MY,EKF2_MZ,EKF3_TimeMS,EKF3_IVN,EKF3_IVE,EKF3_IVD,EKF3_IPN,EKF3_IPE,EKF3_IPD,EKF3_IMX,EKF3_IMY,EKF3_IMZ,EKF3_IVT,EKF4_TimeMS,EKF4_SV,EKF4_SP,EKF4_SH,EKF4_SMX,EKF4_SMY,EKF4_SMZ,EKF4_SVT,EKF4_OFN,EKF4_EFE,EKF4_FS,EKF4_DS,TERR_TimeMS,TERR_Status,TERR_Lat,TERR_Lng,TERR_Spacing,TERR_TerrH,TERR_CHeight,TERR_Pending,TERR_Loaded,UBX1_TimeMS,UBX1_Instance,UBX1_noisePerMS,UBX1_jamInd,UBX1_aPower,UBX2_TimeMS,UBX2_Instance,UBX2_ofsI,UBX2_magI,UBX2_ofsQ,UBX2_magQ,ATUN_Axis,ATUN_TuneStep,ATUN_RateMin,ATUN_RateMax,ATUN_RPGain,ATUN_RDGain,ATUN_SPGain,ATDE_Angle,ATDE_Rate,CURR_TimeMS,CURR_ThrOut,CURR_ThrInt,CURR_Volt,CURR_Curr,CURR_Vcc,CURR_CurrTot,OF_Dx,OF_Dy,OF_SQual,OF_X,OF_Y,OF_Roll,OF_Pitch,NTUN_TimeMS,NTUN_DPosX,NTUN_DPosY,NTUN_PosX,NTUN_PosY,NTUN_DVelX,NTUN_DVelY,NTUN_VelX,NTUN_VelY,NTUN_DAccX,NTUN_DAccY,CTUN_TimeMS,CTUN_ThrIn,CTUN_AngBst,CTUN_ThrOut,CTUN_DAlt,CTUN_Alt,CTUN_BarAlt,CTUN_DSAlt,CTUN_SAlt,CTUN_DCRt,CTUN_CRt,MAG_TimeMS,MAG_MagX,MAG_MagY,MAG_MagZ,MAG_OfsX,MAG_OfsY,MAG_OfsZ,MAG_MOfsX,MAG_MOfsY,MAG_MOfsZ,MAG2_TimeMS,MAG2_MagX,MAG2_MagY,MAG2_MagZ,MAG2_OfsX,MAG2_OfsY,MAG2_OfsZ,MAG2_MOfsX,MAG2_MOfsY,MAG2_MOfsZ,MAG3_TimeMS,MAG3_MagX,MAG3_MagY,MAG3_MagZ,MAG3_OfsX,MAG3_OfsY,MAG3_OfsZ,MAG3_MOfsX,MAG3_MOfsY,MAG3_MOfsZ,PM_NLon,PM_NLoop,PM_MaxT,PM_PMT,PM_I2CErr,PM_INSErr,PM_INAVErr,ATT_TimeMS,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,MODE_Mode,MODE_ThrCrs,STRT_,EV_Id,D16_Id,D16_Value,DU16_Id,DU16_Value,D32_Id,D32_Value,DU32_Id,DU32_Value,DFLT_Id,DFLT_Value,ERR_Subsys,ERR_ECode
TERRAIN_SPACING,100.0,3,334062000,1905,8,1.82,-19.8609306,-43.9601791,0.03,802.55,0.02,254.16,0.0599999986589,253597,253775,-0.000389945693314,-0.000288225710392,-0.000677552074194,-0.460846066475,0.0957380831242,-10.3384275436,Frame: OCTA_QUAD,253715,1493,1501,997,1522,1327,992,992,1504,0,0,0,0,0,0,253715,1082,1082,1082,1082,1082,1082,1082,1082,253708,0.208926483989,92841.859375,38.97,0.240200728178,252774,5.2,5.02,3,,,,,,,,,,,,252880,38,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,253755,-0.00117714703083,0.00136455148458,0.00634082872421,-0.557866573334,0.157446146011,-9.79560184479,,,,,,,,253715,-0.37,-2.99,262.61,802.549987793,-19.8609304,-43.9601797,,,,,,,,253715,-0.37,-2.99,262.61,0.0316793806851,0.0734758377075,-0.23249438405,0.169960170984,0.180122464895,-0.150619775057,0.0,0.0,0.01,253715,48,5,-22,0.0,0.0,164,-64,-135,54,0,102,253715,0.04,0.06,-0.28,0.03,-0.08,0.07,2,0,1,0.0,253715,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1,0,,,,,,,,,,253052,0,71,5,1,253073,0,-13,85,10,105,,,,,,,,,,252774,0,27497,1619,266,5206,74.4468688965,,,,,,,,253715,16.7431430817,32.9660224915,16.7431430817,32.9660224915,0.0,0.0,6.34036397934,14.1480617523,-5.31130170822,-47.2573928833,253708,0,0,0,0.0371500179172,0.0299999993294,0.2,0.0,0.0,-250,0,253692,33,173,-137,-54,1,-102,0,0,0,253692,-11,203,-149,-178,234,-387,0,0,0,,,,,,,,,,,214,4000,11488,0,0,0,0,253715,0.28,0.09,0.52,-2.77,261.73,261.73,0.07,0.0,5,360,,10,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334063200,1905,8,1.82,-19.8609298,-43.9601784,0.02,802.5,0.18,254.16,0.0399999991059,254785,254903,-0.00882459245622,-0.00306010991335,0.0014531686902,-0.338794380426,0.0390801392496,-10.1060152054,Frame: OCTA_QUAD,254822,1493,1501,997,1523,1327,992,992,1504,0,0,0,0,0,0,254823,1082,1082,1082,1082,1082,1082,1082,1082,254916,0.154548346996,92842.421875,38.98,0.140002846718,254790,5.2,5.02,3,,,,,,,,,,,,254031,38,0,100,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,254903,-0.00968015752733,-0.00708577409387,0.00345223024487,-0.38442581892,0.0896378755569,-9.76276874542,,,,,,,,254822,-0.41,-3.01,262.59,802.639953613,-19.8609304,-43.9601791,,,,,,,,254923,-0.4,-3.0,262.59,-0.00991318095475,0.0678989216685,-0.199881568551,0.184123039246,0.266634136438,-0.258399009705,0.0,0.0,0.01,254822,45,6,-25,0.0,0.0,164,-64,-135,54,0,102,254822,-0.08,-0.11,-0.24,-0.06,-0.08,-0.13,0,0,0,0.0,254822,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0,0,1,0,,,,,,,,,,253052,0,71,5,1,253073,0,-13,85,10,105,,,,,,,,,,254790,0,27497,1619,261,5204,75.9202346802,,,,,,,,254823,22.8577251434,36.7335929871,22.8577251434,36.7335929871,0.0,0.0,5.26540231705,10.2987728119,-5.50636816025,-46.4485206604,254917,0,0,0,0.0315403081477,0.0299999993294,0.15,0.0,0.0,-250,0,254900,34,172,-137,-54,1,-102,0,0,0,254900,-8,202,-151,-178,234,-387,0,0,0,,,,,,,,,,,214,4000,11488,0,0,0,0,254923,0.28,0.07,0.52,-2.67,261.69,261.69,0.09,0.0,5,360,,10,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334064400,1905,8,1.82,-19.8609291,-43.9601772,0.08,802.45,0.06,254.16,0.0399999991059,256001,256020,-0.000200370326638,0.00160454213619,-0.000649571418762,-0.432954490185,0.146009415388,-10.1321897507,Frame: OCTA_QUAD,256040,1493,1501,997,1523,1326,993,992,1504,0,0,0,0,0,0,256041,1082,1082,1082,1082,1082,1082,1082,1082,256032,0.145962327719,92842.5,38.98,0.16067110002,255805,5.19,5.02,3,,,,,,,,,,,,255877,38,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,256020,-0.00448432192206,-0.00448954850435,-0.00146004650742,-0.487620055676,0.248880624771,-9.64704799652,,,,,,,,256040,-0.4,-2.89,262.56,802.729980469,-19.8609297,-43.9601772,,,,,,,,256040,-0.4,-2.89,262.56,-0.00272748223506,0.11710383743,-0.176122382283,0.252371400595,0.440206885338,-0.336600214243,0.0,0.0,0.01,256040,46,5,-22,0.0,0.0,164,-64,-135,54,0,102,256040,0.0,0.06,-0.21,-0.06,-0.03,-0.18,0,0,1,0.0,256040,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0,0,1,0,,,,,,,,,,255047,0,71,4,1,255067,0,-17,99,26,100,,,,,,,,,,255805,0,27497,1619,258,5198,76.657913208,,,,,,,,255939,31.5449256897,47.0159912109,31.5449256897,47.0159912109,0.0,0.0,5.04401874542,11.2459440231,-6.92774438858,-45.2302513123,256032,0,0,0,0.0868839398026,0.0799999982119,0.14,0.0,0.0,-250,0,256016,35,172,-137,-54,1,-102,0,0,0,256016,-8,201,-152,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,256040,0.28,-0.01,0.52,-2.67,261.64,261.64,0.02,0.0,5,360,,10,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334065600,1905,8,1.82,-19.8609287,-43.9601765,0.1,802.65,0.07,254.16,-0.149999991059,257212,257209,0.00311029329896,0.00551049411297,-0.00379033014178,-0.496312975883,0.0854663848877,-10.1193618774,Frame: OCTA_QUAD,257149,1493,1501,997,1523,1326,992,992,1504,0,0,0,0,0,0,257149,1082,1082,1082,1082,1082,1082,1082,1082,257141,0.134514302015,92842.625,39.0,-0.265003710985,256813,5.19,5.03,3,,,,,,,,,,,,257045,38,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,257209,0.000166852027178,0.00529993698001,-0.00227932352573,-0.550811886787,0.218970656395,-9.44191265106,,,,,,,,257149,-0.39,-2.93,262.53,802.719970703,-19.8609293,-43.9601766,,,,,,,,257149,-0.39,-2.93,262.53,-0.0167865436524,0.0911229997873,-0.140919476748,0.289632022381,0.503531932831,-0.329525530338,0.0,0.0,0.01,257149,46,5,-21,0.0,0.0,164,-64,-135,54,0,102,257149,0.01,-0.03,-0.17,-0.06,0.0,-0.19,4,0,0,0.0,257149,0.02,0.01,0.01,0.02,0.0,0.0,0.0,0,0,1,0,,,,,,,,,,257050,0,71,3,1,257070,0,-22,94,21,104,,,,,,,,,,256813,0,27497,1617,265,5194,77.3944778442,,,,,,,,257149,35.6834564209,53.3787117004,35.6834564209,53.3787117004,0.0,0.0,2.31528615952,9.12418651581,-7.47808265686,-45.5328483582,257141,0,0,0,0.100583083928,0.0999999940395,0.13,0.0,0.0,-250,1,257125,32,172,-136,-54,1,-102,0,0,0,257125,-10,202,-148,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,257149,0.28,-0.04,0.52,-2.69,261.59,261.59,0.07,0.0,5,360,,10,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334066600,1905,8,1.82,-19.8609281,-43.9601765,0.08,802.76,0.13,254.16,-0.170000001788,258208,258347,0.000165719538927,0.00176302343607,0.0016985591501,-0.423285365105,-0.161591991782,-10.3756799698,Frame: OCTA_QUAD,258266,1493,1501,997,1523,1326,992,993,1504,0,0,0,0,0,0,258267,1082,1082,1082,1082,1082,1082,1082,1082,258359,0.123066276312,92842.75,38.99,0.773564636707,257831,5.18,5.02,3,,,,,,,,,,,,257962,38,0,100,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,258347,0.00464526563883,-0.00347426906228,0.00200487114489,-0.54640775919,-0.0340658426285,-9.88369655609,,,,,,,,258266,-0.37,-2.94,262.5,802.690002441,-19.8609287,-43.9601761,,,,,,,,258367,-0.35,-2.95,262.49,0.00424244021997,0.0642314180732,-0.10719511658,0.372955352068,0.554278671741,-0.304335653782,0.0,0.0,0.01,258367,49,5,-24,0.0,0.0,164,-64,-135,54,0,102,258367,-0.11,0.15,0.06,-0.07,0.04,-0.17,2,0,1,0.0,258367,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0,0,1,0,,,,,,,,,,257050,0,71,3,1,257070,0,-22,94,21,104,,,,,,,,,,257831,0,27497,1618,261,5188,78.128578186,,,,,,,,258267,39.9209327698,58.4966125488,39.9209327698,58.4966125488,0.0,0.0,0.588946998119,7.598072052,-8.18531799316,-46.7451934814,258359,0,0,0,0.100728690624,0.0999999940395,0.12,0.0,0.0,-250,1,258344,33,172,-137,-54,1,-102,0,0,0,258344,-10,202,-149,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,258367,0.28,-0.02,0.52,-2.78,261.52,261.52,0.06,0.0,5,360,,10,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334067800,1905,8,1.82,-19.8609272,-43.9601761,0.09,802.79,0.09,254.16,0.070000000298,259396,259494,-0.00111859617755,0.000996477901936,0.000857394188643,-0.415299415588,-0.0628834292293,-9.96154785156,Frame: OCTA_QUAD,259474,1493,1501,1116,1516,1327,992,992,1504,0,0,0,0,0,0,259475,1302,1374,1201,1125,1376,1300,1127,1199,259467,0.35202679038,92840.4296875,39.01,0.422552108765,258837,5.16,5.03,3,,,,,,,,,,,,259109,38,0,100,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,259494,-0.00911219231784,-0.00331040099263,0.00183376204222,-0.473651766777,-0.0117137432098,-9.4840927124,,,,,,,,259474,-0.27,-2.92,262.44,802.659973145,-19.8609274,-43.9601758,,,,,,,,259474,-0.27,-2.92,262.44,0.0497526191175,0.0661395937204,-0.0816757902503,0.506465375423,0.591978788376,-0.267936617136,-0.01,0.01,0.02,259474,47,7,-30,0.0,0.0,164,-64,-135,54,0,102,259474,0.04,-0.02,-0.15,-0.04,0.02,0.08,0,-1,0,0.0,259474,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0,0,1,0,,,,,,,,,,259053,0,71,4,1,259053,0,-17,89,13,108,,,,,,,,,,258837,0,27497,1618,259,5162,78.8663101196,,,,,,,,259475,48.4501190186,58.7894592285,48.4501190186,58.7894592285,0.0,0.0,0.399943381548,5.03610944748,-8.90923595428,-46.401763916,259467,199,0,143,0.101768061519,0.0999999940395,0.35,0.0,0.0,-125,0,259451,35,174,-135,-54,1,-102,0,0,0,259451,-85,241,-140,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,259474,0.28,-0.11,0.52,-2.75,261.47,261.47,0.05,0.0,5,360,,15,,,,,,,7,936409,,,,
TERRAIN_SPACING,100.0,3,334069000,1905,8,1.82,-19.8609279,-43.960176,0.12,803.02,0.09,254.16,-0.0799999982119,260581,260680,0.133643984795,0.124167151749,0.112064808607,-0.489046871662,-0.167233765125,-10.0887994766,Frame: OCTA_QUAD,260599,1491,1501,1713,1515,1326,992,993,1504,0,0,0,0,0,0,260599,1463,1457,1362,1389,1446,1474,1379,1373,260691,0.663985490799,92837.2421875,38.99,0.639854133129,259845,5.17,5.04,3,,,,,,,,,,,,260038,38,0,100,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,260680,0.12291380018,0.111979573965,0.118519775569,-0.526525259018,0.0858452320099,-9.36941051483,,,,,,,,260599,0.59,-2.84,262.6,802.659973145,-19.8609277,-43.9601756,,,,,,,,260599,0.59,-2.84,262.6,0.0101863471791,0.043080303818,-0.115836337209,0.473543077707,0.611436545849,-0.265885025263,0.0,0.0,0.01,260599,49,5,-24,0.0,0.0,164,-64,-135,54,0,102,260599,-0.07,0.1,0.0,0.04,0.04,0.33,1,-4,-4,0.0,260599,0.02,0.01,0.03,0.0,0.02,0.02,0.0,0,0,1,0,,,,,,,,,,259053,0,71,4,1,259053,0,-17,89,13,108,,,,,,,,,,259845,216,28640,1604,904,5175,81.0526428223,,,,,,,,260599,49.6797676086,59.5019683838,46.3510475159,60.3975524902,3.30607223511,-0.901172637939,-1.81131708622,3.10521674156,1.63819932938,-51.8449363708,260591,733,0,401,0.638600468636,0.119999997318,0.6,0.0,0.0,83,3,260677,36,175,-134,-54,1,-102,0,0,0,260677,-201,346,-139,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,260599,0.53,0.85,-2.97,-2.64,261.48,261.61,0.06,0.0,5,360,,28,,,,,,,7,412025,,,,
TERRAIN_SPACING,100.0,3,334070200,1905,8,1.82,-19.8609278,-43.9601778,0.91,803.64,0.28,254.16,-1.16999995708,261791,261809,-0.00419833185151,0.0943584814668,-0.0877711027861,-0.333848893642,-0.553261101246,-10.288819313,Frame: OCTA_QUAD,261828,1493,1502,1731,1513,1326,992,993,1503,0,0,0,0,0,0,261829,1498,1469,1479,1483,1481,1485,1496,1466,261821,0.818533837795,92835.6640625,39.03,0.987843155861,260871,5.18,5.04,3,,,,,,,,,,,,260944,38,0,100,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,261809,-0.00548216328025,0.0897162333131,-0.113355956972,-0.361831784248,-0.00541269779205,-9.76925945282,,,,,,,,261828,-0.04,0.65,261.35,803.489990234,-19.8609274,-43.9601773,,,,,,,,261828,-0.04,0.65,261.35,0.0552410036325,-0.17095053196,-1.29895877838,0.502269506454,0.430581182241,-1.09634780884,0.0,0.0,0.01,261828,46,5,-23,0.0,0.0,164,-64,-135,54,0,102,261828,-0.19,-0.11,0.04,0.04,0.14,-0.19,0,-6,-3,0.0,261828,0.03,0.03,0.01,0.0,0.04,0.02,0.0,0,0,1,0,,,,,,,,,,261050,0,71,4,1,261071,0,-12,94,10,120,,,,,,,,,,260871,469,31751,1556,2898,5183,85.6292953491,,,,,,,,261729,49.6797676086,59.5019683838,47.9443016052,49.2835273743,1.73546600342,10.2184410095,4.16205501556,-11.7662696838,-11.7054309845,2.18416595459,261821,749,0,461,2.27536225319,0.959999978542,0.81,0.0,0.0,93,122,261807,40,179,-131,-54,1,-102,0,0,0,261807,-206,346,-124,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,261828,-0.8,0.21,0.16,0.81,261.48,260.34,0.21,0.0,5,360,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334071400,1905,8,1.82,-19.8609256,-43.9601802,1.93,804.72,0.26,254.16,-0.759999990463,262989,262986,-0.0159014109522,0.0257874503732,0.0141582135111,0.0636119991541,0.317983061075,-10.1871166229,Frame: OCTA_QUAD,262946,1493,1501,1606,1514,1327,992,992,1504,0,0,0,0,0,0,262947,1507,1438,1462,1476,1465,1479,1503,1435,262938,1.85458028316,92825.1484375,39.04,0.71892029047,262913,5.19,5.03,3,,,,,,,,,,,,262112,45,0,100,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,262986,-0.0143909845501,0.0292128883302,0.0155095169321,0.103440642357,0.176528811455,-9.56052017212,,,,,,,,262946,-0.96,0.71,259.53,804.41998291,-19.8609262,-43.9601793,,,,,,,,262946,-0.96,0.71,259.53,0.00720439199358,-0.0587426424026,-0.689341783524,0.642510414124,0.222462460399,-2.02763605118,-0.01,0.01,0.01,262946,47,6,-29,0.0,0.0,164,-64,-135,54,0,102,262946,-0.04,0.0,-0.16,-0.08,0.08,-0.13,3,-5,-3,0.0,262946,0.02,0.02,0.01,0.02,0.03,0.02,0.0,0,0,1,0,,,,,,,,,,261050,0,71,4,1,261071,0,-12,94,10,120,,,,,,,,,,262913,451,41104,1552,2761,5194,102.745414734,,,,,,,,262947,49.6797676086,59.5019683838,55.7599258423,26.4881973267,-6.06024932861,32.9830093384,-7.37297153473,-0.535287261009,-16.7112388611,19.4609680176,262938,640,0,450,2.62096643448,1.89999997616,1.85,0.0,0.0,25,63,262923,31,181,-128,-54,1,-102,0,0,0,262923,-236,367,-127,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,262946,-1.14,-0.83,0.88,0.92,261.48,258.51,0.06,0.01,5,360,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334072400,1905,8,1.82,-19.8609242,-43.9601801,2.35,805.33,0.34,254.16,-0.25,263996,264162,0.0166268963367,0.00311730057001,0.00205918028951,-0.0548796877265,0.345649272203,-9.91418838501,Frame: OCTA_QUAD,264078,1493,1501,1556,1514,1326,992,993,1504,0,0,0,0,0,0,264078,1517,1438,1460,1472,1472,1483,1506,1426,264171,2.37546539307,92819.8515625,39.0,0.647960960865,263939,5.19,5.03,3,,,,,,,,,,,,264180,50,0,100,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,264162,0.016681060195,-0.00293139740825,0.0140880392864,-0.0270137786865,0.131381511688,-9.15599727631,,,,,,,,264078,-0.93,0.92,260.2,804.889953613,-19.8609251,-43.9601793,,,,,,,,264078,-0.93,0.92,260.2,-0.032595641911,0.0969880744815,-0.346603453159,0.764570534229,0.220283195376,-2.49040412903,-0.01,0.0,0.01,264078,49,6,-25,0.0,0.0,164,-64,-135,54,0,102,264078,0.18,-0.21,-0.19,-0.11,0.04,0.05,1,-5,-4,0.0,264078,0.05,0.02,0.0,0.01,0.03,0.03,0.0,0,0,1,0,,,,,,,,,,263051,0,71,3,1,263051,0,-14,97,6,112,,,,,,,,,,263939,446,45586,1551,2721,5193,110.441207886,,,,,,,,264078,49.6797676086,59.5019683838,64.8974609375,18.2719955444,-15.156085968,41.2690887451,-16.0069007874,9.29537677765,-15.8823299408,19.9230422974,264171,596,0,443,2.73640799522,2.40999984741,2.37,0.0,0.0,0,26,264157,34,182,-128,-54,1,-102,0,0,0,264157,-232,358,-125,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,264180,-1.09,-1.02,0.96,0.99,261.48,259.15,0.17,0.01,5,360,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334073600,1905,8,1.82,-19.8609243,-43.9601816,2.58,805.59,0.83,240.16,-0.239999994636,265192,265313,0.0184024199843,0.192905753851,-0.000978829339147,-0.102850101888,-0.0221908465028,-10.2894392014,Frame: OCTA_QUAD,265310,1493,1225,1556,1514,1326,993,992,1504,0,0,0,0,0,0,265311,1472,1403,1516,1509,1441,1434,1542,1478,265303,2.49566960335,92818.625,38.98,0.0571736656129,264961,5.15,5.04,3,,,,,,,,,,,,265099,51,0,100,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,265293,0.0124603509903,0.147347867489,0.00157098844647,-0.0940692424774,0.0808258056641,-9.527135849,,,,,,,,265310,-0.63,-11.83,259.23,805.109985352,-19.8609258,-43.960184,,,,,,,,265310,-0.63,-11.83,259.23,-0.357772767544,-1.517172575,-0.149381995201,0.687981724739,-0.279091596603,-2.71186590195,-0.01,0.0,0.01,265310,53,6,-27,0.0,0.0,164,-64,-135,53,0,102,265310,0.26,-0.1,0.05,-0.06,0.16,-0.21,1,-5,-7,0.0,265310,0.04,0.03,0.02,0.01,0.03,0.04,0.0,0,0,1,0,,,,,,,,,,265059,0,71,2,1,265059,0,-10,79,2,151,,,,,,,,,,264961,454,50045,1552,2717,5151,118.42490387,,,,,,,,265311,32.6153030396,-26.3927345276,59.4634780884,-37.6168403625,-62.9886436462,-167.995986938,-50.4160919189,-162.085189819,-65.0847473145,-194.436019897,265303,596,6,454,2.73640799522,2.58999991417,2.49,0.0,0.0,0,5,265287,1,181,-130,-54,1,-102,0,0,0,265287,-271,373,-110,-178,234,-387,0,0,0,,,,,,,,,,,423,4000,33535,0,0,0,0,265310,-1.38,-0.7,-11.72,-11.77,261.48,258.27,0.09,0.01,5,360,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334074800,1905,8,1.82,-19.8609317,-43.9602039,2.74,805.63,3.04,253.4,-0.209999993443,266394,266498,-0.0193984657526,0.0310829877853,0.0281419269741,-0.87199473381,0.132999017835,-10.3687915802,Frame: OCTA_QUAD,266434,1495,1072,1556,1514,1326,992,993,1503,0,0,0,0,0,0,266434,1477,1372,1509,1555,1397,1452,1574,1483,266426,3.07379484177,92812.75,39.0,0.362128645182,265991,5.14,5.04,3,,,,,,,,,,,,266258,51,0,100,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,266498,-0.0153972767293,0.0327364727855,0.0474777258933,-1.06542682648,0.197942137718,-9.99372673035,,,,,,,,266434,0.89,-18.27,259.73,805.299987793,-19.860933,-43.9602101,,,,,,,,266434,0.89,-18.27,259.73,-0.796635746956,-3.40783429146,-0.0456916838884,-0.131846189499,-3.01284623146,-2.90247869492,0.0,0.0,0.01,266434,52,6,-26,0.0,0.0,164,-64,-135,53,0,102,266434,0.03,0.12,0.14,0.08,0.16,0.18,0,-5,-7,0.0,266434,0.03,0.03,0.01,0.0,0.03,0.04,0.0,0,0,1,0,,,,,,,,,,265059,0,71,2,1,265059,0,-10,79,2,151,,,,,,,,,,265991,443,54555,1552,2706,5144,126.465255737,,,,,,,,266434,-29.3934841156,-331.190582275,-10.0303192139,-301.058929443,-97.1572036743,-413.703125,-85.337348938,-353.346740723,-64.973815918,-352.508972168,266426,596,16,460,2.73640799522,2.75,3.07,0.0,0.0,0,-8,266512,-9,176,-136,-54,1,-102,0,0,0,266512,-256,376,-104,-178,234,-387,0,0,0,,,,,,,,,,,273,4000,12843,0,0,0,0,266434,0.23,1.05,-20.07,-18.22,261.48,258.9,0.17,0.0,5,360,,28,,,,,,,7,149881,,,,
